,Beta,Gini,Total,Group_probs,Group,Time Window Size
12,7500,0.046484571794439405,0.22111460904738334,"{1: 0.223846232380547, 2: 0.21897028077160716, 3: 0.2175240694731348, 4: 0.21728444016246154, 5: 0.2153491201198691, 6: 0.21562263459453668, 7: 0.21057651541490388, 9: 0.21530007835918533, 8: 0.21150417413727363, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
13,10000,0.04640939818107085,0.22083438516221945,"{1: 0.2235007295576096, 2: 0.2187131614685398, 3: 0.21735166511509837, 4: 0.21707278743551495, 5: 0.21530749691462353, 6: 0.21549885103478864, 7: 0.21045181846970182, 9: 0.21530007835918533, 8: 0.21150417413727363, 13: 0.16163739296590052, 10: 0.23513756885399212, 12: 0.2634364261150631}",num_members,30
0,0,0.10597527812392832,0.21498977117138132,"{0: 0.21685226498488286, 1: 0.1646608827552515, 2: 0.16766708524990506, 3: 0.19499941733196016, 4: 0.19663618201579547, 5: 0.26523405755871704, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.2039061334066835}",UnrelatedChildren,30
1,10,0.08203998229040543,0.2151114901738741,"{0: 0.21632325719674664, 1: 0.1838116141859429, 2: 0.18422576303741248, 3: 0.1954351774338609, 4: 0.1917277868125062, 5: 0.23889605716579868, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.2039061334066835}",UnrelatedChildren,30
2,25,0.07406159161662575,0.2155686038906071,"{0: 0.21645891050375304, 1: 0.19189174455798802, 2: 0.19537090406302168, 3: 0.19740070744257227, 4: 0.2005127846693441, 5: 0.23889605716579868, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.208347161171922}",UnrelatedChildren,30
3,50,0.13260497730203805,0.24250176486858277,"{0: 0.24332297933361638, 1: 0.2205574005389132, 2: 0.2236455541411821, 3: 0.22539394383540473, 4: 0.22111585071942677, 5: 0.23889605716579868, 8: 0.397642156093852, 7: 0.18870897865086, 6: 0.389227916554994}",UnrelatedChildren,30
4,75,0.07077681379654593,0.231916727898595,"{0: 0.23271553963451153, 1: 0.209594860102005, 2: 0.21567122974118505, 3: 0.22460198908677742, 4: 0.205431458770548, 5: 0.245243648462931, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.2039061334066835}",UnrelatedChildren,30
5,100,0.10941234506900861,0.24103742243316212,"{0: 0.24182953009145927, 1: 0.21974737862964383, 2: 0.22285787708503035, 3: 0.22542478595584473, 4: 0.22305006475708855, 5: 0.245243648462931, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.389227916554994}",UnrelatedChildren,30
6,250,0.10497889538736462,0.3081297302996017,"{0: 0.3087163452519572, 1: 0.2963597926822709, 2: 0.28586771357496304, 3: 0.29711567845534154, 4: 0.27988744221091616, 5: 0.3114499454291415, 8: 0.397642156093852, 7: 0.2049271629800794, 6: 0.433206288237757}",UnrelatedChildren,30
7,500,0.06464568386799203,0.23914211859553786,"{0: 0.23951267125173004, 1: 0.2314168825258961, 2: 0.22540310738711605, 3: 0.23517368535138605, 4: 0.22874591641447029, 5: 0.245243648462931, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.2039061334066835}",UnrelatedChildren,30
8,750,0.0645859596580834,0.23940899298159565,"{0: 0.2396081165537051, 1: 0.2355583781836372, 2: 0.22992479202935254, 3: 0.24332554793708616, 4: 0.22867835423588498, 5: 0.245243648462931, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.2039061334066835}",UnrelatedChildren,30
9,1000,0.06602601727937955,0.23969216518018555,"{0: 0.23979850174787953, 1: 0.23758592671611312, 2: 0.23254108171353088, 3: 0.2505390278841695, 4: 0.22867835423588498, 5: 0.245243648462931, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.2039061334066835}",UnrelatedChildren,30
10,2500,0.06623509279679714,0.2418604445139611,"{0: 0.24208136186007553, 1: 0.23669142542795907, 2: 0.23243802379692405, 3: 0.2505390278841695, 4: 0.22867835423588498, 5: 0.245243648462931, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.2039061334066835}",UnrelatedChildren,30
11,5000,0.06621854409356061,0.24193162620521744,"{0: 0.24213527368403792, 1: 0.23747362836818578, 2: 0.23240981565119917, 3: 0.2505390278841695, 4: 0.22867835423588498, 5: 0.245243648462931, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.2039061334066835}",UnrelatedChildren,30
12,7500,0.10387440095409117,0.25107591643686267,"{0: 0.25193291183418376, 1: 0.22810240771241755, 2: 0.2314189591643199, 3: 0.23649326428705972, 4: 0.23195613083117358, 5: 0.245243648462931, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.389227916554994}",UnrelatedChildren,30
13,10000,0.10387440095409117,0.25107591643686267,"{0: 0.25193291183418376, 1: 0.22810240771241755, 2: 0.2314189591643199, 3: 0.23649326428705972, 4: 0.23195613083117358, 5: 0.245243648462931, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.389227916554994}",UnrelatedChildren,30
0,0,0.18650375625657994,0.21498977117138132,"{0: 0.2168516693567887, 1: 0.1633445453712311, 2: 0.14198518052949624, 3: 0.14680046424014936, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
1,10,0.18468909286031657,0.21505046437567127,"{0: 0.21641184163330374, 1: 0.17766118684783797, 2: 0.16071174973647498, 3: 0.1576145465057155, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
2,25,0.18634022791914004,0.2150940871579715,"{0: 0.2163027470430547, 1: 0.18250459921403953, 2: 0.16071174973647498, 3: 0.1576145465057155, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
3,50,0.18713488106862003,0.21512686737475636,"{0: 0.2162626887407824, 1: 0.1848277266503874, 2: 0.16071174973647498, 3: 0.1576145465057155, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
4,75,0.1874210866668118,0.21513632349207956,"{0: 0.21624556118421617, 1: 0.1856728565281161, 2: 0.16071174973647498, 3: 0.1576145465057155, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
5,100,0.18766641332677372,0.2151473059630068,"{0: 0.21624187407837145, 1: 0.1862609440290909, 2: 0.15900412203811154, 3: 0.1576145465057155, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
6,250,0.1861693422433676,0.21565079076090546,"{0: 0.21659953762550022, 1: 0.1901604643663774, 2: 0.16715587039630392, 3: 0.19396952759377928, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
7,500,0.18632662023906443,0.21727437838705388,"{0: 0.21818388650970705, 1: 0.19249525725927336, 2: 0.17526233903617153, 3: 0.20043822745210907, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
8,750,0.18334881877136217,0.21604877081143142,"{0: 0.21695131389801522, 1: 0.19149758411102502, 2: 0.17526233903617153, 3: 0.19396952759377928, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
9,1000,0.1864953558746695,0.21753015810142656,"{0: 0.21844014339766837, 1: 0.19275930486705817, 2: 0.17526233903617153, 3: 0.20043822745210907, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
10,2500,0.1834623387338946,0.21578461084878814,"{0: 0.21668203107102865, 1: 0.19142449368279946, 2: 0.17446041350597324, 3: 0.19396952759377928, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
11,5000,0.18385314187534707,0.21742846045812989,"{0: 0.21834289881554828, 1: 0.19255001501171273, 2: 0.1764329876422502, 3: 0.19396952759377928, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
12,7500,0.1838610618213104,0.21744774490702512,"{0: 0.21835825796400188, 1: 0.19269431983603078, 2: 0.1764329876422502, 3: 0.19396952759377928, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
13,10000,0.1838610618213104,0.21744774490702512,"{0: 0.21835825796400188, 1: 0.19269431983603078, 2: 0.1764329876422502, 3: 0.19396952759377928, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
0,0,0.0802033416354405,0.21498977117138132,"{3: 0.24237396275973516, 5: 0.16961975140222021, 1: 0.26107272995948305, 4: 0.22774162815615429}",proj,30
1,10,0.05690082178145747,0.2164248941822801,"{3: 0.23609996119712964, 5: 0.18404938899613718, 1: 0.2489694424375181, 4: 0.22691897925187457}",proj,30
2,25,0.04724185592357009,0.2185372215650683,"{3: 0.23488740743724387, 5: 0.19179225235043307, 1: 0.245536240860083, 4: 0.22632450704019286}",proj,30
3,50,0.03352879097557922,0.22517259534342146,"{3: 0.2366936868184335, 5: 0.2060390255974509, 1: 0.24475949454026785, 4: 0.22982847943989293}",proj,30
4,75,0.02620600944855617,0.22969778660690773,"{3: 0.23844266917248766, 5: 0.21480329757460231, 1: 0.2452690094078421, 4: 0.2322710546054449}",proj,30
5,100,0.02234562682201232,0.23262097847692517,"{3: 0.24019962183755422, 5: 0.21987296134063236, 1: 0.24597090777725242, 4: 0.23443145264667106}",proj,30
6,250,0.01207830813712665,0.2457163960821855,"{3: 0.25022398544098723, 5: 0.23897211218053707, 1: 0.252930360469135, 4: 0.24443476835039443}",proj,30
7,500,0.008020840969189067,0.2574822429107239,"{3: 0.26070884601758665, 5: 0.25346624945097, 1: 0.26208582216816206, 4: 0.25352845694794574}",proj,30
8,750,0.007305098726563659,0.27029379599188846,"{3: 0.2729248355463577, 5: 0.26750566029173956, 1: 0.27375066924987257, 4: 0.26504525361878717}",proj,30
9,1000,0.00724627386789783,0.27292576360530063,"{3: 0.2752693248001319, 5: 0.2706000650453391, 1: 0.2760126251243248, 4: 0.2670481303017261}",proj,30
10,2500,0.006505595541573748,0.2913486501652529,"{3: 0.29379015242714435, 5: 0.28937209641046746, 1: 0.2939219072685742, 4: 0.28531182181875747}",proj,30
11,5000,0.006368322583067407,0.2952649126635338,"{3: 0.2976568640256138, 5: 0.2934911567118683, 1: 0.29761844504426516, 4: 0.2890318275104515}",proj,30
12,7500,0.005341639832799191,0.29645237408869457,"{3: 0.2986941199256532, 5: 0.294622877900034, 1: 0.29869915298731203, 4: 0.2916261127785382}",proj,30
13,10000,0.005438992778350333,0.29747584644877473,"{3: 0.29988715681025385, 5: 0.29544633045493446, 1: 0.2998895052680994, 4: 0.29275457881135825}",proj,30
